selected_image,player_id,time_stamp,trial_id
f10,30,8,1393
f9,29,13,1394
f4,30,8,1395
f13,29,5,1396
f12,30,8,1397
f1,29,7,1398
f8,30,6,1399
f15,29,6,1400
f14,30,6,1401
f5,29,6,1402
f16,30,8,1403
f3,29,8,1404
f2,30,10,1405
f10,29,17,1406
f11,30,12,1407
f8,29,10,1408
f7,30,3,1409
f4,29,4,1410
f3,30,5,1411
f14,29,13,1412
f13,30,6,1413
f2,29,6,1414
f9,30,7,1415
f6,29,6,1416
f1,30,8,1417
f16,29,8,1418
f5,30,10,1419
f12,29,8,1420
f15,30,12,1421
f9,31,43,1422
f6,32,25,1423
f15,31,33,1424
f14,32,27,1425
f13,31,32,1426
f16,32,75,1427
f11,31,33,1428
f8,32,27,1429
f3,31,28,1430
f10,32,24,1431
f5,31,31,1432
f4,32,42,1433
f7,31,35,1434
f2,32,46,1435
f1,31,26,1436
f12,32,29,1437
f14,31,36,1438
f9,32,17,1439
f16,31,15,1440
f3,32,78,1441
f10,31,8,1442
f11,32,23,1443
f12,31,17,1444
f7,32,19,1445
f6,31,11,1446
f13,32,11,1447
f2,31,18,1448
f15,32,15,1449
f8,31,27,1450
f1,32,15,1451
f4,31,16,1452
f5,32,13,1453
f9,31,20,1454
f10,32,6,1455
f15,31,15,1456
f12,32,10,1457
f1,31,12,1458
f4,32,9,1459
f7,31,17,1460
f16,32,17,1461
f13,31,24,1462
f2,32,9,1463
f11,31,24,1464
f6,32,6,1465
f5,31,12,1466
f8,32,19,1467
f3,31,15,1468
f14,32,13,1469
f10,31,9,1470
f15,32,18,1471
f6,31,9,1472
f1,32,7,1473
f16,31,28,1474
f13,32,6,1475
f12,31,12,1476
f7,32,10,1477
f2,31,10,1478
f9,32,11,1479
f14,31,14,1480
f5,32,10,1481
